ISIN,Name,Type,Region,Country,Country_Code,ETF_Provider,ETF_Subtype,Distribution,Currency_Name,Is_ADR,Page,Search_Key
CA65410W1068,NIKE Inc. Reg.Shs.(CDR Reg.S.CAD Hdg.),Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nike inc. reg.shs.(cdr reg.s.cad hdg.)
CA65443J1066,Nine Mile Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nine mile metals
CA6544846091,Niocorp Developments,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,niocorp developments
CA65501C1005,Nobel Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nobel resources
CA65542K1030,Noram Lithium,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,noram lithium
CA65564N1006,Nordique Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nordique resources
CA65652P1080,Norsemont Mining,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,norsemont mining
CA6568111067,North American Construction,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,north american construction
CA65704Y1079,North American Niobium and Critical Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,north american niobium and critical minerals
CA6614441096,North Peak Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,north peak resources
CA6632782083,The North West Company,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,the north west company
CA66510M2040,Northern Dynasty Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northern dynasty minerals
CA66516A1057,Northern Graphite,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northern graphite
CA6653783036,NORTHERN LION GOLD,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northern lion gold
CA6657203064,Northern Shield Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northern shield resources
CA66644R1038,NorthIsle Copper & Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northisle copper & gold
CA6665111002,Northland Power,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northland power
CA66707L1004,Northstar Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northstar gold
CA66744H1047,Northwest Copper,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northwest copper
CA66860Q1028,NorthX Nickel,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,northx nickel
CA66979J1066,Nova Pacific Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nova pacific metals
CA66979W8429,NOUVEAU MONDE GRAPHITE,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nouveau monde graphite
CA66987E2069,Novagold Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,novagold resources
CA6699882065,NU E POWER,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nu e power
CA67010B1022,Novo Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,novo resources
CA67013H1064,NowVertical Group,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nowvertical group
CA67053L7025,NuLegacy Gold Corp. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nulegacy gold corp. registered shares o.n.
CA67054F1009,NuGen Medical Devices,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nugen medical devices
CA67054W1032,Numinus Wellness,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,numinus wellness
CA67059R1091,NurExone Biologic,Stock,North America,Canada,CA,,,Unknown,CAD,False,47,nurexone biologic
CA67059X2059,Nuran Wireless,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,nuran wireless
CA67072Q1046,NuVista Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,nuvista energy
CA67077M1086,Nutrien,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,nutrien
CA67113W2013,O2Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,o2gold
CA6744822033,Obsidian Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,obsidian energy
CA6752224007,OceanaGold Corp. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,oceanagold corp. registered shares o.n.
CA6814721065,Olympia Financial Group,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,olympia financial group
CA6820431048,Omai Gold Mines,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,omai gold mines
CA68218G1090,Omega Pacific Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,omega pacific resources
CA68237C1059,Onco-Innovations Ltd.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,onco-innovations ltd.
CA68272K1030,ONEX,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,onex
CA6837151068,Open Text,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,open text
CA68390D1069,OR Royalties Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,or royalties inc. registered shares o.n.
CA68405H1001,Optimi Health,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,optimi health
CA68616T1093,Orezone Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,orezone gold
CA68616X2095,Orex Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,orex minerals
CA68617J1003,Organigram Global Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,organigram global inc. registered shares o.n.
CA68622Y1007,Origen Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,origen resources
CA68634K1066,Orla Mining,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,orla mining
CA6870331007,Oroco Resource,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,oroco resource
CA6871961059,Orosur Mining,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,orosur mining
CA68759M1014,Orvana Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,orvana minerals
CA6882741094,Osisko Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,osisko metals
CA68828E8099,Osisko Development,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,osisko development
CA6886041079,Ostrom Climate Solutions,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,ostrom climate solutions
CA69002Q1054,Outcrop Silver & Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,outcrop silver & gold
CA6936971044,PsyBio Therapeutics,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,psybio therapeutics
CA69379U1012,P2Earn,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,p2earn
CA6942131096,Pacific Empire Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pacific empire minerals
CA6947986049,Pacific Ridge Exploration Ltd. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pacific ridge exploration ltd. registered shares o.n.
CA69783Y3014,Pan American Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pan american energy
CA6979001089,Pan American Silver,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pan american silver
CA69806A1084,Pan Global Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pan global resources
CA69842E4031,PanGenomic Health Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,pangenomic health inc. registered shares o.n.
CA69863Q1037,Panoro Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,panoro minerals
CA69867J2048,Panther Minerals Inc. Registered Shares New o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,panther minerals inc. registered shares new o.n.
CA6993202069,Paramount Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,paramount resources
CA69938P2052,ParcelPal Logistics,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,parcelpal logistics
CA69946Q1046,Parex Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,48,parex resources
CA70137X1069,Parkit Enterprise,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,parkit enterprise
CA70260R1082,Pasinex Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pasinex resources
CA7026573054,Pasofino Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pasofino gold
CA7029251088,Pason Systems,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pason systems
CA70323P2061,Pathfinder Ventures,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pathfinder ventures
CA70324L1058,Pathway Health,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pathway health
CA70344Q1000,Patterson Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,patterson metals
CA70452C1095,PayPal Holdings Inc. Reg.Shs.(Canad.Depos.Receipts),Stock,North America,Canada,CA,,,Unknown,CAD,False,49,paypal holdings inc. reg.shs.(canad.depos.receipts)
CA70470T2092,PeakBirch Commerce,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,peakbirch commerce
CA70558T2048,Pegasus Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pegasus resources
CA7063271034,Pembina Pipeline,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pembina pipeline
CA71385D1078,Perimeter Medical Imaging AI,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,perimeter medical imaging ai
CA71401N1050,Perk Labs,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,perk labs
CA7142661031,Perpetua Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,perpetua resources
CA71677J1012,PetroTal,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,petrotal
CA71678F1080,Petrus Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,petrus resources
CA7170461064,Peyto Exploration & Dev,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,peyto exploration & dev
CA71716W2040,Pharmadrug,Stock,North America,Canada,CA,,,Unknown,CAD,True,49,pharmadrug
CA71743P1071,Phenom Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,phenom resources
CA7233308583,Pinetree Capital,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pinetree capital
CA72350R1055,Pinnacle Silver and Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pinnacle silver and gold
CA7235371068,Pioneer AI Foundry,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pioneer ai foundry
CA72703G2027,Planet Based Foods Global,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,planet based foods global
CA7270532095,Planet Ventures,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,planet ventures
CA72748Q1164,PlantFuel Life,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,plantfuel life
CA72749F2008,The Planting Hope Company,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,the planting hope company
CA72765Q8829,Platinum Group Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,platinum group metals
CA7279411069,PlasCred Circular Innovat.Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,plascred circular innovat.inc. registered shares o.n.
CA72811X2041,Playfair Mining,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,playfair mining
CA7294131049,Pluto Ventures,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pluto ventures
CA72942L4001,Plurilock Security,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,plurilock security
CA73015G1046,PMET Resources Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pmet resources inc. registered shares o.n.
CA73044W3021,POET Technologies,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,poet technologies
CA73108L1013,Polaris Renewable Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,polaris renewable energy
CA73108T1049,Polaris Northstar Capital,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,polaris northstar capital
CA73150R1055,Pollard Banknote,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pollard banknote
CA73238C1041,Pond Technologies,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,pond technologies
CA73689L2075,Portofino Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,portofino resources
CA7392391016,Power Corp of Canada,Stock,North America,Canada,CA,,,Unknown,CAD,False,49,power corp of canada
CA73928T2011,Power Group Projects,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,power group projects
CA73929Q1072,Power Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,power metals
CA73929R1055,Power Metallic Mines Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,power metallic mines inc. registered shares o.n.
CA73933V1004,PowerBank Corporation Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,powerbank corporation registered shares o.n.
CA73934M1095,Powermax Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,powermax minerals
CA73940N1096,POWR Lithium,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,powr lithium
CA7397211086,Prairiesky Royalty,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,prairiesky royalty
CA74022D4075,Precision Drilling,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,precision drilling
CA74048R1091,Premier American Uranium,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,premier american uranium
CA74061A1084,Premium Brands Holdings,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,premium brands holdings
CA74167K1093,Primaris REIT,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,primaris reit
CA74167W1032,Primary Hydrogen,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,primary hydrogen
CA74275P1071,Prismo Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,prismo metals
CA74290F1009,Probe Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,probe gold
CA74290V2049,Promino Nutritional Sciences,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,promino nutritional sciences
CA74349D1069,Propel Holdings,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,propel holdings
CA74358Q1054,Prospect Ridge Resources,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,prospect ridge resources
CA74359L2049,PROSPECTOR METALS NEW,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,prospector metals new
CA74365J1021,Prostar Holdings,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,prostar holdings
CA7437541039,Providence Gold Mines,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,providence gold mines
CA74447P1009,Psyched Wellness,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,psyched wellness
CA7446571076,P2 Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,p2 gold
CA74586Q1090,Pulse Seismic,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,pulse seismic
CA7459321039,Pulsar Helium,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,pulsar helium
CA7462347070,Purepoint Uranium,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,purepoint uranium
CA7462441022,PureWave Hydrogen Corporation,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,purewave hydrogen corporation
CA74624B7007,Pure Energy Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,pure energy minerals
CA74624U1049,Pure Extracts Technologies,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,pure extracts technologies
CA74734C1014,QMC Quantum Minerals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,qmc quantum minerals
CA74739G1072,Q2 Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,q2 metals
CA74739V1040,PyroGenesis,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,pyrogenesis
CA74739W2013,Q Precious & Battery Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,q precious & battery metals
CA74764Y2050,Quantum Biopharma,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quantum biopharma
CA74765C2022,Quantum Battery Metals Corp.,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quantum battery metals corp.
CA74766V1004,Quantum Critical Metals Corp. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quantum critical metals corp. registered shares o.n.
CA74767K1030,Quantum eMotion,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quantum emotion
CA7477131055,Quarterhill,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quarterhill
CA7480331072,Quebec Innovative Materials,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quebec innovative materials
CA7481197084,Quebec Nickel,Stock,North America,Canada,CA,,,Unknown,CAD,False,50,quebec nickel
CA7481621042,Quebec Rare Earth Elements,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,quebec rare earth elements
CA74836K1003,Questerre Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,questerre energy
CA74840A1066,Quest Critical Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,quest critical metals
CA74841L1013,Quimbaya Gold Inc. Registered Shares o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,quimbaya gold inc. registered shares o.n.
CA7487472010,Quinsam Capital,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,quinsam capital
CA74881G1037,Quisitive Technology Solutions,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,quisitive technology solutions
CA74935Q1072,RB Global,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,rb global
CA7496011007,RIWI,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,riwi
CA74983J1049,RTX Corp. Reg.Shs.(CDR Reg.S.CAD Hdg.),Stock,North America,Canada,CA,,,Unknown,CAD,False,51,rtx corp. reg.shs.(cdr reg.s.cad hdg.)
CA7507631041,Railtown AI Technologies,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,railtown ai technologies
CA75101U4000,Rainy Mountain Royalty,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,rainy mountain royalty
CA75157B1085,Ramp Metals,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,ramp metals
CA75189P1099,Ranchero Gold,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,ranchero gold
CA75525M1095,Razor Energy,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,razor energy
CA75585H2063,The Real Brokerage,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,the real brokerage
CA75601Y1007,Real Matters,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,real matters
CA75602C1077,Real Estate Split,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,real estate split
CA75604K1075,Realbotix,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,realbotix
CA75624R1082,Reconnaissance Energy Africa,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,reconnaissance energy africa
CA75629Y1088,Recylico Battery Materials,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,recylico battery materials
CA75671E1097,Red Light Holland,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,red light holland
CA75686Y7028,Red Pine Exploration,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,red pine exploration
CA75865D2068,Reflex Advanced Materials Corp Registered Shares New o.N.,Stock,North America,Canada,CA,,,Unknown,CAD,False,51,reflex advanced materials corp registered shares new o.n.
